event_id,code,signal_date,board,board_streak_before_break,representation,model_stage,run_type,lambda,score,rank,repair_rank_target,raw_repair_return,capped_opportunity_return_7,target7,fold_test_signal_date,fold_train_signal_dates,fold_train_max_signal_date,model_status
002806_2026-06-01,002806,2026-06-01,2,2,RAW,M0,REAL,10,0.463278760042,3,0.875,0.149321266968,0.07,1,2026-06-01,18,2026-05-29,CAPABILITY_SCREEN_ONLY
603324_2026-06-01,603324,2026-06-01,2,2,RAW,M0,REAL,10,0.456661515796,4,0.375,0.0224038752649,0.0224038752649,0,2026-06-01,18,2026-05-29,CAPABILITY_SCREEN_ONLY
002608_2026-06-02,002608,2026-06-02,2,2,RAW,M0,REAL,10,0.524544649843,1,0.75,0.099,0.07,1,2026-06-02,19,2026-06-01,CAPABILITY_SCREEN_ONLY
600011_2026-06-02,600011,2026-06-02,2,2,RAW,M0,REAL,10,0.478236024954,2,0.25,0.0260475651189,0.0260475651189,0,2026-06-02,19,2026-06-01,CAPABILITY_SCREEN_ONLY
600280_2026-06-03,600280,2026-06-03,3,3,RAW,M0,REAL,10,0.544474513198,1,0.214285714286,-0.0125313283208,-0.0125313283208,0,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
002404_2026-06-03,002404,2026-06-03,2,2,RAW,M0,REAL,10,0.499098056426,2,0.5,0.0299319727891,0.0299319727891,0,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
001210_2026-06-03,001210,2026-06-03,2,2,RAW,M0,REAL,10,0.496139783378,3,0.0714285714286,-0.244557534634,-0.244557534634,0,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
002579_2026-06-03,002579,2026-06-03,2,2,RAW,M0,REAL,10,0.484366643133,4,0.642857142857,0.0540254237288,0.0540254237288,0,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
000055_2026-06-03,000055,2026-06-03,2,2,RAW,M0,REAL,10,0.461899645983,5,0.357142857143,0,0,0,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
002421_2026-06-03,002421,2026-06-03,2,2,RAW,M0,REAL,10,0.458532847262,6,0.785714285714,0.0698151950719,0.0698151950719,0,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
603045_2026-06-03,603045,2026-06-03,2,2,RAW,M0,REAL,10,0.434474573337,7,0.928571428571,0.154815115807,0.07,1,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
600487_2026-06-04,600487,2026-06-04,2,2,RAW,M0,REAL,10,0.532182567877,1,0.916666666667,0.0659375,0.0659375,0,2026-06-04,21,2026-06-03,CAPABILITY_SCREEN_ONLY
600121_2026-06-04,600121,2026-06-04,3,3,RAW,M0,REAL,10,0.514606313573,2,0.416666666667,-0.00709219858156,-0.00709219858156,0,2026-06-04,21,2026-06-03,CAPABILITY_SCREEN_ONLY
603311_2026-06-04,603311,2026-06-04,2,2,RAW,M0,REAL,10,0.513231680779,3,0.75,0.0277923439958,0.0277923439958,0,2026-06-04,21,2026-06-03,CAPABILITY_SCREEN_ONLY
002137_2026-06-04,002137,2026-06-04,2,2,RAW,M0,REAL,10,0.509993191324,4,0.583333333333,0.0068359375,0.0068359375,0,2026-06-04,21,2026-06-03,CAPABILITY_SCREEN_ONLY
000700_2026-06-04,000700,2026-06-04,2,2,RAW,M0,REAL,10,0.493242595391,5,0.0833333333333,-0.0651340996169,-0.0651340996169,0,2026-06-04,21,2026-06-03,CAPABILITY_SCREEN_ONLY
600936_2026-06-04,600936,2026-06-04,2,2,RAW,M0,REAL,10,0.451068089229,6,0.25,-0.0455284552846,-0.0455284552846,0,2026-06-04,21,2026-06-03,CAPABILITY_SCREEN_ONLY
600688_2026-06-05,600688,2026-06-05,2,2,RAW,M0,REAL,10,0.506245506098,1,0.416666666667,0.00302114803625,0.00302114803625,0,2026-06-05,22,2026-06-04,CAPABILITY_SCREEN_ONLY
600255_2026-06-05,600255,2026-06-05,3,3,RAW,M0,REAL,10,0.473757749773,2,0.916666666667,0.0896551724138,0.07,1,2026-06-05,22,2026-06-04,CAPABILITY_SCREEN_ONLY
001896_2026-06-05,001896,2026-06-05,2,2,RAW,M0,REAL,10,0.471837914801,3,0.75,0.0850528434826,0.07,1,2026-06-05,22,2026-06-04,CAPABILITY_SCREEN_ONLY
605162_2026-06-05,605162,2026-06-05,2,2,RAW,M0,REAL,10,0.468647522295,4,0.0833333333333,-0.0449915110357,-0.0449915110357,0,2026-06-05,22,2026-06-04,CAPABILITY_SCREEN_ONLY
600439_2026-06-05,600439,2026-06-05,2,2,RAW,M0,REAL,10,0.442356141349,5,0.25,-0.0113636363636,-0.0113636363636,0,2026-06-05,22,2026-06-04,CAPABILITY_SCREEN_ONLY
002787_2026-06-05,002787,2026-06-05,2,2,RAW,M0,REAL,10,0.440720640934,6,0.583333333333,0.0670498084291,0.0670498084291,0,2026-06-05,22,2026-06-04,CAPABILITY_SCREEN_ONLY
600293_2026-06-08,600293,2026-06-08,2,2,RAW,M0,REAL,10,0.526456809784,1,0.166666666667,-0.0172839506173,-0.0172839506173,0,2026-06-08,23,2026-06-05,CAPABILITY_SCREEN_ONLY
000520_2026-06-08,000520,2026-06-08,2,2,RAW,M0,REAL,10,0.50364362554,2,0.5,-0.0109409190372,-0.0109409190372,0,2026-06-08,23,2026-06-05,CAPABILITY_SCREEN_ONLY
003036_2026-06-08,003036,2026-06-08,2,2,RAW,M0,REAL,10,0.450337008002,3,0.833333333333,0.0681933842239,0.0681933842239,0,2026-06-08,23,2026-06-05,CAPABILITY_SCREEN_ONLY
603500_2026-06-09,603500,2026-06-09,3,3,RAW,M0,REAL,10,0.529421966971,1,0.944444444444,0.0936270653029,0.07,1,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
603859_2026-06-09,603859,2026-06-09,2,2,RAW,M0,REAL,10,0.504949428548,2,0.833333333333,0.0640412922959,0.0640412922959,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
002421_2026-06-09,002421,2026-06-09,2,2,RAW,M0,REAL,10,0.490897403021,3,0.0555555555556,-0.142105263158,-0.142105263158,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
000517_2026-06-09,000517,2026-06-09,2,2,RAW,M0,REAL,10,0.481195603548,4,0.611111111111,0.0147783251232,0.0147783251232,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
003009_2026-06-09,003009,2026-06-09,2,2,RAW,M0,REAL,10,0.481098989098,5,0.388888888889,-0.0131004366812,-0.0131004366812,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
002361_2026-06-09,002361,2026-06-09,2,2,RAW,M0,REAL,10,0.480633166898,6,0.722222222222,0.047323943662,0.047323943662,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
000068_2026-06-09,000068,2026-06-09,2,2,RAW,M0,REAL,10,0.473107568682,7,0.166666666667,-0.0503978779841,-0.0503978779841,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
000759_2026-06-09,000759,2026-06-09,2,2,RAW,M0,REAL,10,0.46920910475,8,0.5,0.00649350649351,0.00649350649351,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
002613_2026-06-09,002613,2026-06-09,2,2,RAW,M0,REAL,10,0.460427384876,9,0.277777777778,-0.013698630137,-0.013698630137,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
002254_2026-06-10,002254,2026-06-10,3,3,RAW,M0,REAL,10,0.534927911117,1,0.5,0.0754173862982,0.07,1,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
603186_2026-06-10,603186,2026-06-10,2,2,RAW,M0,REAL,10,0.522553941554,2,0.785714285714,0.12896813445,0.07,1,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
603929_2026-06-10,603929,2026-06-10,2,2,RAW,M0,REAL,10,0.517940501636,3,0.642857142857,0.0850540374308,0.07,1,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
002362_2026-06-10,002362,2026-06-10,2,2,RAW,M0,REAL,10,0.496887679103,4,0.0714285714286,-0.0082219938335,-0.0082219938335,0,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
603616_2026-06-10,603616,2026-06-10,2,2,RAW,M0,REAL,10,0.49273899373,5,0.214285714286,0.0160583941606,0.0160583941606,0,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
002747_2026-06-10,002747,2026-06-10,2,2,RAW,M0,REAL,10,0.489925457047,6,0.357142857143,0.0194285714286,0.0194285714286,0,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
001696_2026-06-10,001696,2026-06-10,2,2,RAW,M0,REAL,10,0.486879223845,7,0.928571428571,0.202105263158,0.07,1,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
002636_2026-06-11,002636,2026-06-11,3,3,RAW,M0,REAL,10,0.595449528145,1,0.95,0.0890098899878,0.07,1,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
603065_2026-06-11,603065,2026-06-11,2,2,RAW,M0,REAL,10,0.540839682013,2,0.55,0.0286764705882,0.0286764705882,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
605318_2026-06-11,605318,2026-06-11,2,2,RAW,M0,REAL,10,0.540666805359,3,0.65,0.0456747404844,0.0456747404844,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
605006_2026-06-11,605006,2026-06-11,2,2,RAW,M0,REAL,10,0.514334866672,4,0.35,0.012037037037,0.012037037037,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
603002_2026-06-11,603002,2026-06-11,2,2,RAW,M0,REAL,10,0.492773256352,5,0.75,0.0673719376392,0.0673719376392,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
605589_2026-06-11,605589,2026-06-11,2,2,RAW,M0,REAL,10,0.490744538753,6,0.85,0.0872881355932,0.07,1,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
000029_2026-06-11,000029,2026-06-11,2,2,RAW,M0,REAL,10,0.483213900527,7,0.25,0.0117970900511,0.0117970900511,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
002585_2026-06-11,002585,2026-06-11,2,2,RAW,M0,REAL,10,0.474925369383,8,0.45,0.0257648953301,0.0257648953301,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
002669_2026-06-11,002669,2026-06-11,2,2,RAW,M0,REAL,10,0.474283973093,9,0.15,-0.00120481927711,-0.00120481927711,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
003026_2026-06-11,003026,2026-06-11,2,2,RAW,M0,REAL,10,0.416663574285,10,0.05,-0.0459548706659,-0.0459548706659,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
000048_2026-06-12,000048,2026-06-12,3,3,RAW,M0,REAL,10,0.529149165886,1,0.0625,-0.0215053763441,-0.0215053763441,0,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
600665_2026-06-12,600665,2026-06-12,2,2,RAW,M0,REAL,10,0.513300129685,2,0.3125,0.012987012987,0.012987012987,0,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
600378_2026-06-12,600378,2026-06-12,2,2,RAW,M0,REAL,10,0.492619902292,3,0.8125,0.0784588441331,0.07,1,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
002165_2026-06-12,002165,2026-06-12,2,2,RAW,M0,REAL,10,0.490769045752,4,0.5625,0.0732356857523,0.07,1,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
603155_2026-06-12,603155,2026-06-12,2,2,RAW,M0,REAL,10,0.486541840812,5,0.9375,0.087962962963,0.07,1,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
002119_2026-06-12,002119,2026-06-12,2,2,RAW,M0,REAL,10,0.477864266836,6,0.4375,0.0543580131209,0.0543580131209,0,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
600178_2026-06-12,600178,2026-06-12,2,2,RAW,M0,REAL,10,0.458204606289,7,0.1875,-0.00398803589232,-0.00398803589232,0,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
002409_2026-06-12,002409,2026-06-12,2,2,RAW,M0,REAL,10,0.442974854993,8,0.6875,0.0771077107711,0.07,1,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
002203_2026-06-15,002203,2026-06-15,2,2,RAW,M0,REAL,10,0.542022768578,1,0.5,0.03625,0.03625,0,2026-06-15,28,2026-06-12,CAPABILITY_SCREEN_ONLY
600067_2026-06-15,600067,2026-06-15,2,2,RAW,M0,REAL,10,0.509155970825,2,0.166666666667,0.0285714285714,0.0285714285714,0,2026-06-15,28,2026-06-12,CAPABILITY_SCREEN_ONLY
603014_2026-06-15,603014,2026-06-15,2,2,RAW,M0,REAL,10,0.47801595825,3,0.833333333333,0.111851637207,0.07,1,2026-06-15,28,2026-06-12,CAPABILITY_SCREEN_ONLY
601958_2026-06-16,601958,2026-06-16,3,3,RAW,M0,REAL,10,0.563008004572,1,0.5,0.0439285714286,0.0439285714286,0,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
000510_2026-06-16,000510,2026-06-16,3,3,RAW,M0,REAL,10,0.559733088421,2,0.214285714286,-0.0145310435931,-0.0145310435931,0,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
601696_2026-06-16,601696,2026-06-16,2,2,RAW,M0,REAL,10,0.529504723501,3,0.0714285714286,-0.0187265917603,-0.0187265917603,0,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
001359_2026-06-16,001359,2026-06-16,2,2,RAW,M0,REAL,10,0.523400013387,4,0.785714285714,0.120841364284,0.07,1,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
603738_2026-06-16,603738,2026-06-16,2,2,RAW,M0,REAL,10,0.504880883769,5,0.928571428571,0.129815592478,0.07,1,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
603335_2026-06-16,603335,2026-06-16,2,2,RAW,M0,REAL,10,0.502245146485,6,0.642857142857,0.111922141119,0.07,1,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
000506_2026-06-16,000506,2026-06-16,2,2,RAW,M0,REAL,10,0.490660930458,7,0.357142857143,-0.00130975769483,-0.00130975769483,0,2026-06-16,29,2026-06-15,CAPABILITY_SCREEN_ONLY
605198_2026-06-17,605198,2026-06-17,3,3,RAW,M0,REAL,10,0.586444675488,1,0.0294117647059,-0.0212765957447,-0.0212765957447,0,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002824_2026-06-17,002824,2026-06-17,2,2,RAW,M0,REAL,10,0.527648632818,2,0.852941176471,0.144943820225,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
600549_2026-06-17,600549,2026-06-17,2,2,RAW,M0,REAL,10,0.525468879462,3,0.970588235294,0.209677419355,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002851_2026-06-17,002851,2026-06-17,2,2,RAW,M0,REAL,10,0.522413498563,4,0.441176470588,0.0721357850071,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002515_2026-06-17,002515,2026-06-17,2,2,RAW,M0,REAL,10,0.518329278944,5,0.911764705882,0.165371809101,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
603256_2026-06-17,603256,2026-06-17,2,2,RAW,M0,REAL,10,0.512090898256,6,0.676470588235,0.12002451982,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
605289_2026-06-17,605289,2026-06-17,2,2,RAW,M0,REAL,10,0.511908440601,7,0.264705882353,0.065543071161,0.065543071161,0,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002585_2026-06-17,002585,2026-06-17,2,2,RAW,M0,REAL,10,0.511775115875,8,0.0882352941176,0.0378634212306,0.0378634212306,0,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002552_2026-06-17,002552,2026-06-17,2,2,RAW,M0,REAL,10,0.498305625315,9,0.735294117647,0.136402877698,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
600703_2026-06-17,600703,2026-06-17,2,2,RAW,M0,REAL,10,0.489912126076,10,0.617647058824,0.0892151326934,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002990_2026-06-17,002990,2026-06-17,2,2,RAW,M0,REAL,10,0.487526251017,11,0.558823529412,0.0859687386405,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
603516_2026-06-17,603516,2026-06-17,2,2,RAW,M0,REAL,10,0.48043542465,12,0.323529411765,0.0701068927387,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
600545_2026-06-17,600545,2026-06-17,2,2,RAW,M0,REAL,10,0.474051026415,13,0.794117647059,0.142857142857,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002806_2026-06-17,002806,2026-06-17,2,2,RAW,M0,REAL,10,0.472262793587,14,0.147058823529,0.0405727923628,0.0405727923628,0,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
603045_2026-06-17,603045,2026-06-17,2,2,RAW,M0,REAL,10,0.471579558148,15,0.205882352941,0.0585868150077,0.0585868150077,0,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
601179_2026-06-17,601179,2026-06-17,2,2,RAW,M0,REAL,10,0.463086345171,16,0.382352941176,0.0707908163265,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
002051_2026-06-17,002051,2026-06-17,2,2,RAW,M0,REAL,10,0.454237817726,17,0.5,0.0827974276527,0.07,1,2026-06-17,30,2026-06-16,CAPABILITY_SCREEN_ONLY
603186_2026-06-18,603186,2026-06-18,3,3,RAW,M0,REAL,10,0.582452637065,1,0.766666666667,0.0454831800428,0.0454831800428,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
002741_2026-06-18,002741,2026-06-18,3,3,RAW,M0,REAL,10,0.563797594774,2,0.166666666667,-0.0204131227217,-0.0204131227217,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
600110_2026-06-18,600110,2026-06-18,3,3,RAW,M0,REAL,10,0.555274155978,3,0.1,-0.0444572748268,-0.0444572748268,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
603002_2026-06-18,603002,2026-06-18,3,3,RAW,M0,REAL,10,0.531382872727,4,0.966666666667,0.117920540997,0.07,1,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
002484_2026-06-18,002484,2026-06-18,2,2,RAW,M0,REAL,10,0.510931251965,5,0.0333333333333,-0.0501659904094,-0.0501659904094,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
002080_2026-06-18,002080,2026-06-18,3,3,RAW,M0,REAL,10,0.509915485814,6,0.5,0.0197681513118,0.0197681513118,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
000679_2026-06-18,000679,2026-06-18,2,2,RAW,M0,REAL,10,0.50077860049,7,0.566666666667,0.0197889182058,0.0197889182058,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
601636_2026-06-18,601636,2026-06-18,3,3,RAW,M0,REAL,10,0.494405689075,8,0.366666666667,0.0048309178744,0.0048309178744,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
603773_2026-06-18,603773,2026-06-18,2,2,RAW,M0,REAL,10,0.493842535219,9,0.833333333333,0.0675738274464,0.0675738274464,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
000777_2026-06-18,000777,2026-06-18,3,3,RAW,M0,REAL,10,0.48835375304,10,0.433333333333,0.0143464399575,0.0143464399575,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
600186_2026-06-18,600186,2026-06-18,2,2,RAW,M0,REAL,10,0.479812540983,11,0.7,0.0350515463918,0.0350515463918,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
603115_2026-06-18,603115,2026-06-18,3,3,RAW,M0,REAL,10,0.476680804917,12,0.633333333333,0.0322945682451,0.0322945682451,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
600615_2026-06-18,600615,2026-06-18,2,2,RAW,M0,REAL,10,0.459193192478,13,0.233333333333,-0.00570342205323,-0.00570342205323,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
600707_2026-06-18,600707,2026-06-18,2,2,RAW,M0,REAL,10,0.454400584909,14,0.9,0.109845402766,0.07,1,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
600192_2026-06-18,600192,2026-06-18,2,2,RAW,M0,REAL,10,0.452331428576,15,0.3,0.00126742712294,0.00126742712294,0,2026-06-18,31,2026-06-17,CAPABILITY_SCREEN_ONLY
002989_2026-06-22,002989,2026-06-22,3,3,RAW,M0,REAL,10,0.549965833801,1,0.214285714286,0.0214190093708,0.0214190093708,0,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
001339_2026-06-22,001339,2026-06-22,2,2,RAW,M0,REAL,10,0.535715132526,2,0.357142857143,0.0626988437961,0.0626988437961,0,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
002491_2026-06-22,002491,2026-06-22,2,2,RAW,M0,REAL,10,0.534832304903,3,0.5,0.0711188204683,0.07,1,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
603261_2026-06-22,603261,2026-06-22,2,2,RAW,M0,REAL,10,0.531773648101,4,0.928571428571,0.193737328227,0.07,1,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
002579_2026-06-22,002579,2026-06-22,2,2,RAW,M0,REAL,10,0.515654756013,5,0.0714285714286,-0.0383309073265,-0.0383309073265,0,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
002141_2026-06-22,002141,2026-06-22,3,3,RAW,M0,REAL,10,0.510713940253,6,0.642857142857,0.0746268656716,0.07,1,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
603324_2026-06-22,603324,2026-06-22,2,2,RAW,M0,REAL,10,0.501462643697,7,0.785714285714,0.106767652089,0.07,1,2026-06-22,32,2026-06-18,CAPABILITY_SCREEN_ONLY
002297_2026-06-23,002297,2026-06-23,2,2,RAW,M0,REAL,10,0.545698071592,1,0.892857142857,0.132492113565,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
000811_2026-06-23,000811,2026-06-23,3,3,RAW,M0,REAL,10,0.530868965163,2,0.964285714286,0.219968087531,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
603082_2026-06-23,603082,2026-06-23,2,2,RAW,M0,REAL,10,0.522720238952,3,0.107142857143,0.0208955223881,0.0208955223881,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
600769_2026-06-23,600769,2026-06-23,2,2,RAW,M0,REAL,10,0.519297476405,4,0.0357142857143,0.00775547445255,0.00775547445255,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
603663_2026-06-23,603663,2026-06-23,2,2,RAW,M0,REAL,10,0.51857911534,5,0.25,0.0294117647059,0.0294117647059,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
002805_2026-06-23,002805,2026-06-23,2,2,RAW,M0,REAL,10,0.515743004453,6,0.321428571429,0.0302405498282,0.0302405498282,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
002655_2026-06-23,002655,2026-06-23,2,2,RAW,M0,REAL,10,0.506993636072,7,0.821428571429,0.112807463953,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
003031_2026-06-23,003031,2026-06-23,2,2,RAW,M0,REAL,10,0.489232105079,8,0.464285714286,0.0645161290323,0.0645161290323,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
002842_2026-06-23,002842,2026-06-23,2,2,RAW,M0,REAL,10,0.479862711135,9,0.678571428571,0.0887335874629,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
001296_2026-06-23,001296,2026-06-23,2,2,RAW,M0,REAL,10,0.477508629245,10,0.178571428571,0.0229293401965,0.0229293401965,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
000657_2026-06-23,000657,2026-06-23,2,2,RAW,M0,REAL,10,0.476007178726,11,0.607142857143,0.0773082315241,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
603380_2026-06-23,603380,2026-06-23,2,2,RAW,M0,REAL,10,0.469813360853,12,0.75,0.108924806746,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
002354_2026-06-23,002354,2026-06-23,2,2,RAW,M0,REAL,10,0.463938010681,13,0.392857142857,0.0438489646772,0.0438489646772,0,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
600162_2026-06-23,600162,2026-06-23,2,2,RAW,M0,REAL,10,0.462622072773,14,0.535714285714,0.0704960835509,0.07,1,2026-06-23,33,2026-06-22,CAPABILITY_SCREEN_ONLY
603757_2026-06-24,603757,2026-06-24,2,2,RAW,M0,REAL,10,0.541945176776,1,0.633333333333,0.0516980613227,0.0516980613227,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
002068_2026-06-24,002068,2026-06-24,3,3,RAW,M0,REAL,10,0.538143967647,2,0.766666666667,0.0647138964578,0.0647138964578,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
600172_2026-06-24,600172,2026-06-24,2,2,RAW,M0,REAL,10,0.527162815187,3,0.7,0.0564468211527,0.0564468211527,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
000070_2026-06-24,000070,2026-06-24,2,2,RAW,M0,REAL,10,0.522766036441,4,0.233333333333,-0.0225029609159,-0.0225029609159,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
601869_2026-06-24,601869,2026-06-24,2,2,RAW,M0,REAL,10,0.518009371904,5,0.166666666667,-0.0267558528428,-0.0267558528428,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
600851_2026-06-24,600851,2026-06-24,3,3,RAW,M0,REAL,10,0.506923602747,6,0.0333333333333,-0.036815920398,-0.036815920398,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
600400_2026-06-24,600400,2026-06-24,2,2,RAW,M0,REAL,10,0.505480512116,7,0.966666666667,0.100323624595,0.07,1,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
600470_2026-06-24,600470,2026-06-24,2,2,RAW,M0,REAL,10,0.495792557963,8,0.5,0.0189873417722,0.0189873417722,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
605580_2026-06-24,605580,2026-06-24,2,2,RAW,M0,REAL,10,0.493521068192,9,0.366666666667,-0.00604026845638,-0.00604026845638,0,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
000783_2026-06-24,000783,2026-06-24,2,2,RAW,M0,REAL,10,0.492750910224,10,0.9,0.091103965702,0.07,1,2026-06-24,34,2026-06-23,CAPABILITY_SCREEN_ONLY
